,song,time,lyrics
49,Ciao Ciao Bambina (Piove)w/ Raymond Lefèvre,2:56,"Mille violons chantent leur mélodie   Un arc-en-ciel dans le ciel se déplie   Mais il me semble être encore sous la pluie   Si malheureuse quand il m'a dit     Ciao ciao bambina  Dis-moi je t'aime  Pour la dernière, dernière fois  Bientôt petite  Je vais te perdre  J'ai de la peine  Embrasse-moi  Ciao ciao bambina  Un jour on s'aime  Et l'on se quitte  L'amour c'est ça  Dans tes yeux tristes  Tout le ciel pleure  Et moi je pleure  Pleure avec toi!    Ciao ciao bambina  Qui sait, ma route  Crois'ra la tienne  Peut-être un jour  Et le ciel même  Ce soir en doute  Il pleure, pleure  Sul nostro amor!"
50,El Cordobes (Manuel Benitez)w/ Alain Goraguer,2:20,"Todo envuelto en polvo te vi partir De tu bella Córdoba hasta Madrid Para demostrar lo que había en ti  Cuando tú llegaste la luz del sol Con tu valentía se confundió Y te vi reír loco de emoción  Pero allí nadie pudo ver él Por qué reías así Y una voz muy dentro de ti Te gritó, ""tú puedes vencer""  Entre sol y sombra luchabas tú Con la claridad de tu juventud Te sobraba ardor, te sobraba luz  Ni un momento el miedo te dominó Y la muerte cerca de ti pasó Porque como tú nadie se acercó  Pero al fin todo el mundo vio El porqué reías así Cuando oyó muy dentro de ti Esa voz que ayer te alentó  Desde que la vida te vio nacer Oh, Manuel Benítez que amarga fue Hasta que te llamaron El Cordobés  "
51,Dream Lover (T'Ai Reve)w/ Raymond Lefèvre,2:31,"Every night I hope and pray A dream lover will come my way A girl to hold in my arms And know the magic of her charms 'Cause I want A girl To call My own I want a dream lover So I don't have to dream alone  Dream lover, where are you With a love, oh, so true And the hand that I can hold To feel you near as I grow old 'Cause I want A girl To call My own I want a dream lover So I don't have to dream alone  Someday, I don't know how I hope she'll hear my plea Some way, I don't know how She'll bring her love to me  Dream lover, until then I'll go to sleep and dream again That's the only thing to do Till all my lover's dreams come true 'Cause I want A girl To call My own I want a dream lover So I don't have to dream alone  Dream lover, until then I'll go to sleep and dream again That's the only thing to do Till all my lover's dreams come true 'Cause I want A girl To call My own I want a dream lover So I don't have to dream alone  Please don't make me dream alone I beg you don't make me dream alone No, I don't wanna dream"
52,Les Enfants de Pirée (Ta Pedia Tou Pirea)w/ Raymond Lefèvre,2:35,"Oh, you can kiss me on a Monday  A Monday, a Monday is very, very good  Or you can kiss me on a Tuesday  A Tuesday, a Tuesday, in fact I wish you would  Or you can kiss me on a Wednesday  A Thursday, a Friday and Saturday is best  But never, never on a Sunday  A Sunday, a Sunday, 'cause that's my day of rest     Most any day you can be my guest  Any day you say, but my day of rest  Just name the day that you like the best  Only stay away on my day of rest     Oh, you can kiss me on a cool day, a hot day  A wet day, which everyone you choose  Or try to kiss me on a gray day, a May day  A pay day, and see if I refuse  And if you make it on a bleak day  A freak day, a week day, why you can be my guest  But never, never on a Sunday"
53,Gondolier (With All My Heart)w/ Raymond Lefèvre,2:55,"La, la, la, la, la, la, la, la, la, la, la, la  La, la, la, la, la, la, la, la, la, la, la, la    Gondolier, t'en souviens-tu  Les pieds nus, sur ta gondole?  Tu chantais la barcarolle  Tu chantais pour lui et moi    Lui et moi, tu te rappelles?  Lui et moi, c'était écrit  Pour la vie, la vie si belle  Gondolier quand tu chantais    La, la, la, la, la, la, la, la, la, la, la, la  La, la, la, la, la, la, la, la, la, la, la, la    Io ti amo con tutt il cuor  Solo ate adorero  E sappendo che tu mi ami  Ti amero, mol ti di piu    Cet air là était le nôtre  Gondolier, si tu le vois  Dans les bras, les bras d'une autre  Gondolier ne chante pas    La, la, la, la, la, la, la, la, la, la, la, la  La, la, la, la, la, la, la, la, la, la, la, la  La, la, la, la, la, la, la, la, la, la, la, la, la, la, la"
54,Les Grilles de Ma Maison (Green Green Grass of Home),3:05,"Ce long voyage est fini je me retrouve au pays C'est d'un pas léger que je me dirige chez moi J'avais peur que tout me soit étranger Mais rien ne semble changé C'est bon d'ouvrir les grilles de sa maison  Dans le jardin tout fleurit tu es là qui me sourit C'est bon d'ouvrir les grilles de sa maison  Les murs n'ont pas vieilli la maison se rit du temps Et le vieux chêne a mis son habit de printemps J'avais peur que tout me soit étranger Mais rien ne semble changé C'est bon d'ouvrir les grilles de sa maison  Soudain au réveil je n'aperçois Que des murs gris autour de moi Et je comprends, oui, que je n'ai fait que rêver  S'il est trop tard pour partir ce soir Demain par le premier train j'irai Ouvrir les grilles de ma maison  Dans le jardin tout fleurit tu seras là qui me sourit Ce sera bon d'ouvrir les grilles de sa maison  "
55,Itsi Bitsi Petit Bikini (Itsy Bitsy Teenie Weenie Yellow Polka Dot ...)w/ Raymond Lefèvre,2:18,"Sur une plage, il y avait une belle fille  Qui avait peur d'aller prendre son bain  Elle craignait de quitter sa cabine  Elle tremblait de montrer au voisin  Un, deux, trois, elle tremblait de montrer quoi?    Son petit itsi bitsi tini ouini, tout petit, petit bikini  Qu'elle mettait pour la première fois  Un itsi bitsi tini ouini, tout petit, petit bikini  Un bikini rouge et jaune à p'tits pois  Un, deux, trois, voilà ce qu'il arriva    Elle ne songeait qu'à quitter sa cabine  Elle s'enroula dans son peignoir de bain  Car elle craignait de choquer ses voisines  Et même aussi de gêner ses voisins  Un, deux, trois, elle craignait de montrer quoi?    Son petit itsi bitsi tini ouini, tout petit, petit bikini  Qu'elle mettait pour la première fois  Un itsi bitsi tini ouini, tout petit, petit bikini  Un bikini rouge et jaune à p'tits pois  Un, deux, trois, savez-vous c'qui arriva?    Elle va maintenant s'élancer hors de l'ombre  Elle craint toujours les regards indiscrets  C'est le moment de faire voir à tout le monde  Ce qui la trouble et qui la fait trembler  Un, deux, trois, elle a peur de montrer quoi?    Son petit itsi bitsi tini ouini, tout petit, petit bikini  Qu'elle mettait pour la première fois  Un itsi bitsi tini ouini, tout petit, petit bikini  Un bikini rouge et jaune à p'tits pois    Si cette histoire vous amuse  On peut la recommencer  Si c'est pas drôle on s'excuse  En tout cas c'est terminé"
56,Je Reviens Te Chercher,2:53,"Je reviens te chercher Je savais que tu m'attendais Je savais que l'on ne pourrait Se passer l'un de l'autre longtemps  Je reviens te chercher Je n'ai pas tellement changé Et je vois que de ton côté Tu as bien traversé le temps  Tous les deux on s'est fait la guerre Tous les deux on s'est pillé, ruiné, volé Qui a gagné ? Qui a perdu ? On n'en sait rien, on ne sait plus On se retrouve les mains nues Mais après la guerre il nous reste à faire la paix  Je reviens te chercher Tremblante comme une jeune mariée Mais plus riche qu'au jour passé De tendresse et de larmes et de temps  Je reviens te chercher J'ai l'air bête sur ce pallier Aide moi et viens m'embrasser Un taxi est en bas qui attend  "
57,Le Jour le Plus Long (Longest Day)w/ Burt Random,1:59,"Nous irons au cœur du monde  Par la poudre et le canon  En comptant chaque seconde  Car ce jour est le plus long    Sous le fer et la mitraille  Des milliers se coucheront  Et le soir de la bataille  Des milliers se compteront    Le jour est long, le jour est long  Et l'espoir est tout au fond  Et les cris sont des millions    Nous irons vers la victoire  Par le sang des compagnons  Qui ont fait marcher l'histoire  En courant pour le jour le plus long    Et la peur est tout au long  Et les cris sont des millions    Nous irons vers la victoire  Par le sang des compagnons  Qui ont fait marcher l'histoire  En mourant pour le jour le plus long"
58,Le Jour Où la Pluie Viendraw/ Raymond Lefèvre,2:55,"Le jour où la pluie viendra Nous serons toi et moi Les plus riches du monde Les plus riches du monde  Les arbres pleureront de joie Offriront dans leurs bras Les plus beaux fruits du monde Les plus beaux fruits du monde ce jour-là  La triste, triste terre rouge Qui craque, craque à l'infini Les branches nues que rien ne bouge Se gorgeront de pluie, de pluie  Et le blé roulera par vague Au fond des greniers endormis Et tu m'enrouleras de vagues Et de colliers jolis jolis oi  Le jour où la pluie viendra Nous serons toi et moi Les fiancés du monde Les plus riches du monde  Les arbres pleureront de joie Offriront dans leurs bras Les plus beaux fruits du monde Les plus beaux fruits du monde  Ce jour-là, ce jour-là  "
59,Love in Portofino (A San Cristina)w/ Raymond Lefèvre,3:02,"Il y avait à San Cristina Deux jolis yeux qui s'ennuyaient, Pourtant les hommes j'imagine A San Cristina leur souriaient On aurait dit qu'à San Cristina Sous le ciel rose de juillet, Cachés dans l'ombre des colines De San Cristina ils m'attendaient C'était la fin de mes vacances, Mais quand ils ont croisé les liens Dans ces yeux là j'ai vu d'avance Que le bonheur me disait : viens? Et le soir même à San Cristina On a pu voir sous le ciel bleu, Bercés par la brise marine De San Cristina, deux amoureux !  Il y avait à San Cristina Un vieux clocher qui s'ennuyaient De ne sonner que les mâtines Quand San Cristina se réveillait Mais après cette nuit divine On l'entendit sonner un jour Même jusqu'aux villes voisines De San Cristina pour notre amour Je vois la mariée que j'importe Et le petit chalet de bois Dont je lui fais franchir la porte En la tenant entre mes bras? Si vous passez par San Cristina Vous verrez que je ne mens pas, Et que le bonheur compte double Quand on le trouve à San Cristina !"
60,Mama (When My Dollies Have Babies),3:31,"[Chorus:]  Mama when my dollies have babies  And I am a big lady  Mama will a prince come and take me away    When I said these things I believed in kings  Then I didn't know love could hurt me so  Slowly she replied, tears had filled her eyes  Baby not so fast let your young life last    [Chorus]  I sang to her in fun, my teens had just began  My age was not the same still we played the game  Her eyes were filled with pride and slowly she replied  Soon enough you'll be a very pretty bride    [Chorus]  Mama, will the hurt go away deep inside  When I sang this song  My poor world had gone along  All my early dreams has turned to crystal streams  My love it was last and more tears have past  And left me just one thing a tender voice I sing    [Chorus]"
61,Nuits d'Espagne (Spanish Harlem)w/ Raymond Lefevre & His Orchestra,2:42,"La, la, la, la, la Te souviens-tu des nuits d'Espagne Et de cette chanson gitane  Qui nous faisait rêver quand tout le ciel brillait? Que mille étoiles scintillaient mettant Un peu de rêve bleu dans nos yeux Je n'oublierai jamais que tu m'as Serrée chéri dans tes bras ce soir-là  Te souviens-tu des nuits d'Espagne Et de cette chanson gitane Qui racontait l'histoire de cette rose noire?  Toujours plus belle à l'infini mais Qui fleurissait dans la nuit si jolie Et sous la lune bleue comme on était heureux Seuls tous les deux  La, la, la, la, la  N'oublies jamais les nuits d'Espagne Ni la jolie chanson gitane  Qui racontait l'histoire de cette rose noire Toujours plus belle à l'infini mais Qui fleurissait dans la nuit dans la nuit C'est depuis ce soir-là que j'ai eu la joie De t'avoir à moi pour la vie  La, la, la, la, la  "
62,Le Petit Gonzales (Speedy Gonzales)w/ Raymond Lefevre & His Orchestra,2:07,"Consuella disait  Reviens donc ici petit Gonzalès C'est maman qui te dit ça Sinon tu connais ton papa Lui il n'insistera pas  Si tu n'as pas fini tes leçons Ça fera du bruit à la maison Tes devoirs sont très mauvais tu sais Il te faut les recommencer  Petit Gonzalès, oui Je t'en prie reviens Non, je ne veux pas  Petit Gonzalès, oui Pourquoi t'en vas-tu si loin? Parce que j'ai rendez-vous avec la belle Anna  Nous verrons à ton retour oui Surtout si tu reviens la nuit Je vois déjà ton père et sa main Et là crois-moi, oui je te plains  Écoute-moi et ne dis pas non Voici ton livre et tes crayons De moi tu n'auras donc jamais pitié Entends, je ne veux plus crier  Petit Gonzalès, oui Je t'en prie reviens Non, je ne veux pas  Petit Gonzalès, oui Pourquoi t'en vas-tu si loin? Parce que j'ai rendez-vous avec la belle Anna  "
63,Petit Homme (Little Man),2:57,"Petit homme, quand tu es prs de moi  Je sais que je n'ai pas me cacher  Et je prie pour que tout reste ainsi  Et les jours passeront jusqu' la fin des temps    Petit homme ne t'en fait pas prends ma main je suis a toi  Petit homme tu chantes viens tout prs je n'entends pas    Tu as grandi ma mre pense  Qu'il est temps que tu apprennes tre un homme  Mais une telle chose est impossible  Et quand je vois ton visage je ne suis pas sure    Petit homme ne t'en fait pas prends ma main je suis a toi  Petit homme tu chantes viens tout prs je n'entends pas    Toi et moi see'est pour la vie et see'est ainsi que se sera  Petit homme souviens-toi que dans un monde rempli de gens  Tu es tout-ce que je vois    Petit homme ne t'en fait pas prends ma main je suis a toi  Petit homme tu chantes viens tout prs je n'entends pas    Petit homme ne t'en fait pas prends ma main je suis a toi  Petit homme tu chantes viens tout prs je n'entends pas"
64,A Qui (Hurt),3:23,"Hurt to think that you lied to me  Hurt way down deep inside of me  You said your love was true and we'd never part  Now you want someone new and it breaks my heart  I'm hurt much more than you'll ever know  Hurt because I still love you so  But even though you've hurt me like no one else could do  I would never, never hurt you     Hurt to think that you lied to me  Hurt way down deep inside of me  You said your love was true and we'd never part  Now you want someone new and it breaks my heart  I'm hurt much more than you'll ever know  Hurt because I still love you so  But even though you've hurt me like no one else could do  I would never, never hurt you"
65,T'Aimer Follement (Makin' Love)w/ Raymond Lefèvre,2:02,"Tout autour de nous les gens sont jaloux Ils m'reprochent surtout d'avoir pour toi des yeux trop doux De t'aimer follement mon amour, de t'aimer follement nuit et jour  Ça n'est pas gentil mais ça m'est égal Je m'moque de ce qu'on dit car moi je trouve que c'est normal De t'aimer follement mon amour, de t'aimer follement nuit et jour  Je pense à chaque instant que tout peut m'arriver Mais mon cœur ne peut changer il sera toujours vraiment content De t'aimer follement mon amour, de t'aimer follement nuit et jour  Un jour si tu le veux, on peut partir tous deux Partir en se moquant de ceux qui enragent en nous voyant Nous aimer follement mon amour, nous aimer follement nuit et jour  Ah que la vie est douce quand on est amoureux Un rien me rend heureux, le ciel est plus bleu et tout me pousse À t'aimer follement mon amour, à t'aimer follement nuit et jour  Mais quand tu n'es pas là, je pense encore à toi Car je sais que tu reviendras et personne au monde ne m'empêchera De t'aimer follement mon amour, de t'aimer follement nuit et jour De t'aimer follement mon amour, de t'aimer follement nuit et jour  "
66,"Te l'Attends (King of Clowns)w/ Lefebre, RAymond",2:34,"Here I come, the king of clowns,  As I hide behind a smile and paint the town.  Though I cry since you're gone,  You'll never know because the show must go on.     I've been sad, I've been blue  Ever since the day that you found someone new.  I pretend but you can't tell,  With my broken heart I play my part so well.     Step aside, here I come, the king of clowns,  As I hide the lonely teardrops that come down.  I make believe, with a smile,  But the king of clowns is cryin' all the while.  Tra la la la la la lilo, tra la la la la la lilo,  Here comes the king of clowns.  Tra la la la la la lilo, tra la la la la la lilo,  Here comes the king of clowns.     There are tears you'll never see,  No you'll never see my tears and pity me.  Though I'm hurt, still I'm proud,  Always laughin' as I walk among the crowd.     Step aside, here I come, the king of clowns,  As I hide the lonely teardrops that come down.  I make believe, with a smile,  But the king of clowns is cryin' all the while.  Tra la la la la la lilo, tra la la la la la lilo,  Here comes the king of clowns.  Tra la la la la la lilo, tra la la la la la lilo,  Here comes the king of clowns.     Tra la la la la la lilo, tra la la la la la lilo,  Here comes the king of clowns..."
67,Le Temps des Fleurs (Those Were the Days),3:59,"Dans une taverne du vieux Londres  Où se retrouvaient des étrangers  Nos voix criblées de joie montaient de l'ombre  Et nous écoutions nos cœurs chanter    C'était le temps des fleurs  On ignorait la peur  Les lendemains avaient un goût de miel   Ton bras prenait mon bras   Ta voix suivait ma voix   On était jeunes et l'on croyait au ciel   La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    Et puis sont venus les jours de brume  Avec des bruits étranges et des pleurs  Combien j'ai passé de nuits sans lune  A chercher la taverne dans mon cœur    Tout comme au temps des fleurs   Où l'on vivait sans peur   Où chaque jour avait un goût de miel   Ton bras prenait mon bras   Ta voix suivait ma voix   On était jeunes et l'on croyait au ciel   La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    Et ce soir je suis devant la porte  De la taverne où tu ne viendras plus  Et la chanson que la nuit m'apporte  Mon cœur déjà ne la connaît plus    C'était le temps des fleurs  On ignorait la peur  Les lendemains avaient un goût de miel   Ton bras prenait mon bras   Ta voix suivait ma voix   On était jeunes et l'on croyait au ciel   La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    La, la, la, la la  La, la, la, la la  La, la, la, la la  La, la, la, la la    La, la, la, la la  La, la, la, la la  La, la, la, la la"
68,Salma Ya Salama,3:01,Un homme des sables  Des plaines sans arbres  S'en va de son pays  Au-delà des dunes  Courir la fortune  Car le paradis pour lui  Ce n'est qu'un jardin sous la pluie    Salma ya salama  Je te salue ya salama  Salma ya salama  Je reviendrai be salama    Un homme des sables  Pour faire le voyage  N'a que l'espoir au cœur  Un jour il arrive  Il touche la rive  Il voit devant lui des fleurs  La grande rivière du bonheur    Salma ya salama  Je te salue ya salama  Salma ya salama  Je reviendrai be salama    C'était un mirage  Il n'y avait pas de rivière  Et la bonne et riche douce terre  N'était que du sable  Il reprend sa course  Vers une autre source  Il finira par trouver  Le puits de la liberté    Salma ya salama  Je te salue ya salama  Salma ya salama  Je reviendrai be salama    Un homme des sables  Des plaines sans arbres  S'en va de son pays  Au-delà des dunes  Courir la fortune  Le seul paradis pour lui  C'était un jardin sous la pluie    Salma ya salama  Je te salue ya salama  Salma ya salama  Je reviendrai be salama  Salma ya salama  Je te salue ya salama  Salma ya salama  Je reviendrai be salama
69,Quand S'Arrêtent Les Violons,3:50,"La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la  Les lumières du soir Valsent le chant d'adieu D'un soleil dérisoire Qui s'éteint comme il peut  La pluie retient encore Son envie de pleurer On dirait le décor D'un mélo du passé  Je ne veux plus penser Je veux me ranger des illusions Il faut rire, il faut chanter Quand s'arrêtent les violons  La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la  La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la  Tu disais qu'on aurait Toute l'éternité Tu disais, tu disais Et puis tu m'as quittée  Je me laisse glisser Doucement dans le grand tourbillon Il faut rire, il faut danser Quand s'arrêtent les violons  La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la  La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la  Je vais danser Et faire tourner les étoiles Lampions de ce carnaval Où mon cœur va sombrer  La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la  La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la La, la, la, la, la, la, la  La, la, la, la, la, la, la La, la, la, la, la  "
70,La Vie en Rose,4:27,"Quand il me prend dans ses bras  Il me parle tout bas  Je vois la vie en rose  Il me dit des mots d'amour  Des mots de tous les jours  Et ça m'fait quelque chose  Il est entré dans mon coeur  Une part de bonheur  Dont je connais la cause  C'est lui pour moi, moi pour lui dans la vie  Il me l'a dit l'a juré pour la vie    Et dès que je l'aperçois  Alors je sens en moi mon coeur qui bat    Des yeux qui font baiser les miens  Un rire qui se perd sur sa bouche  Voilà le portrait, sans retouche  De l'homme auquel j'appartiens    Quand il me prend dans ses bras  Il me parle tout bas  Je vois la vie en rose  Il me dit des mots d'amour  Des mots de tous les jours  Et ça m'fait quelque chose  Il est entré dans mon coeur  Une part de bonheur  Dont je connais la cause  C'est lui pour moi, moi pour lui dans la vie  Il me l'a dit l'a juré pour la vie    Et dès que je l'aperçois  Alors je sens en moi mon coeur qui bat  La la la la la  Mon coeur qui bat"
71,Little Words [En Anglais] [Egypte],3:48,"Little words have so much meaning  When you mean the words you say  Little words like glad to see you  How are you, hello good day  Little words that make you welcome  Little words that say goodbye  Little words that help you laughing  Little words that make you cry    There are words for all occasions  Words for all you say and do  But the grestest words of all Are  I love you    Little words have so much meaning  When you mean the words you say  Little words like glad to see you  How are you, hello good day  Little words like happy birthday  Happy anniversary  Little words like how I miss you  Words like hurry back to me    Little words like god be with you  In all you say and do  But I know I'll never find the words for you    Little werds have so much meaning  When you mean the words you say  Little words like it's a pleasure  To be here with you today  Little words called silly querells  And the sunshine turns to rain  But the words like sorry darling  Help you to give up again    There are words for all occasions  Words for all you say and do  But the greatest werds of all are  I love you    la, la, la    There are words for all occasions  Words for all you say and do  But the greatest werds of all are  I love you     Little words have so much meaning  When you mean the werds you say  Little words like glad to see you  How are you hello good day    la, la, la"
72,L' Ultimo Valzer [The Last Waltz] [En Italien],2:47,"L'orchestra suona l'ultimo refrain Non so se devo andarmene o restar Io sto cercando di convincermi che poi Non è cambiato niente fra noi  L'ultimo valzer con te Ho ritrovato l'amore Io ballo insieme a te Un valzer ch'è già finito  Non c'è più molto tempo per parlar E vedo te che stai per andar Ma come faccio per convincerti non so Che sei la cosa più importante che lo  L'ultimo valzer con te Ho ritrovato l'amore Io ballo insieme a te Un valzer ch'è già finito  Mentre te ne vai Sento che oramai Tu mi lasci ma non è per sempre  La, la, la  L'ultimo valzer con te Ho ritrovato l'amore Io ballo insieme a te Un valzer ch'è già finito  La, la, la  "
73,Le Jour Où la Pluie Viendra 82,3:21,"Le jour où la pluie viendra  Nous serons, toi et moi  Les plus riches do monde  Les plus riches do monde  Les arbres, pleurant de joie  Offriront dans leurs bras  Les plus beaux fruits do monde  Les plus beaux fruits do monde  Ce jour-là    La triste, triste terre rouge  Qui craque, craque à l'infini  Les branches nues que rien ne bouge  Se gorgeront de pluie, de pluie  Et le blé roulera par vagues  Au fond de greniers endormis  Et je t'enroulerai de bagues  Et de colliers jolis, jolis    Le jour où la pluie viendra  Nous serons, toi et moi  Les fiancés do monde  Les plus riches do monde  Les arbres, pleurant de joie  Offriront dans leurs bras  Les plus beaux fruits do monde  Les plus beaux fruits do monde  Ce jour-là"
74,Ce Serait Dommage [Impatient Lover],2:06,"CE SERAIT DOMMAGE   Dépêche toi, Dépêche toi Ce s’rait dommage Oui bien dommage De rester enfermée Quand le printemps montre son nez Ce s’rait dommage  D’être aussi sage Quand le vent parfumé Chante partout la joie d’aimer De la vie Si tu attends tant pis pour toi Un jour tu le regretteras Ce serait dommage Oui bien dommage De laisser tout passer Sans essayer d’en profiter  Ce s’rait dommage Oui bien dommage De ne pas croire un peu  Aux doux aveux d’un amoureux Ce s’rait dommage Oui bien dommage De ne pas désirer être enlacée et caressée Et si ton cœur s’emplit soudain de joie Ou que des pleurs troublent tes yeux parfois Surtout surtout ne t’en plains pas C’est l’amour qui s’éveille en toi Ce serait dommage Oui bien dommage De laisser simplement sur tes vingt ans Passer le temps  Ce serait dommage  Oui bien dommage De ne pas profiter Du peu de temps t’est donné Sors de ta cage et viens aimer Dépêche toi, Dépêche toi"
75,Ciao Amore Ciao [Olympia 1971],3:26,"Nous sommes deux ombres, et deux solitudes Un grand amour somber, dans les habitudes Et l'on ose à peine, rompre les silences Mieux vaudrait la haine, que l'indifférence Mais je veux vivre, vivre, vivre, je veux qu'on m'aime  Ciao amore, ciao amore, ciao amore, ciao Ciao amore, ciao amore, ciao amore, ciao  Nous vivons dans du rose Dans du gris monotone J'ai besoin d'autre chose Que d'un chat qui ronronne  Je veux voir le monde, qu'il soit gai ou triste Qu'il chante ou qu'il gronde, pourvu qu'il existe Je veux voir des villes, qu'elles soient blanches ou rouges Et des yeux qui brillent, et des gens qui bougent Moi je veux vivre, vivre, vivre, comme ceux qui s'aiment  Ciao amore, ciao amore, ciao amore, ciao Ciao amore, ciao amore, ciao amore, ciao  Je te laisse tes livres La cloche de l'église La tiédeur de vivre Dans cette maison grise  Ciao amore, ciao amore, ciao amore, ciao Ciao amore, ciao amore, ciao amore, ciao Ciao amore, ciao  "
76,Ciao Ciao Bambina,3:08,"Mille violons chantent leur mélodie   Un arc-en-ciel dans le ciel se déplie   Mais il me semble être encore sous la pluie   Si malheureuse quand il m'a dit     Ciao ciao bambina  Dis-moi je t'aime  Pour la dernière, dernière fois  Bientôt petite  Je vais te perdre  J'ai de la peine  Embrasse-moi  Ciao ciao bambina  Un jour on s'aime  Et l'on se quitte  L'amour c'est ça  Dans tes yeux tristes  Tout le ciel pleure  Et moi je pleure  Pleure avec toi!    Ciao ciao bambina  Qui sait, ma route  Crois'ra la tienne  Peut-être un jour  Et le ciel même  Ce soir en doute  Il pleure, pleure  Sul nostro amor!"
77,Come Prima,2:49,Come prima tu me donnes  Tant de joie  Que personne ne m'en donne  Comme toi  C'est ta bouche qui m'apporte  Ma joie de vivre  Et ma chance c'est de vivre  Rien que pour toi  Que m'importe si tu m'aimes  Moins que moi  Moi je t'aime comme on n'aime  Qu'une fois  Et je reste prisonnière  Prisonnière de tes bras  Come prima tu me donnes  Tant de joie!    Tu trouves mon chéri quand on est ensemble  Que rien ne semble m'intéresser  Comment prêter aux gens la moindre importance  Quand je ne pense qu'à t'embrasser    Come prima tu me donnes  Tant de joie  Que personne ne m'en donne  Comme toi  C'est ta bouche qui m'apporte  Ma joie de vivre  Et ma chance c'est de vivre  Rien que pour toi  Come prima tu me donnes  Tant d'amour  Que j'espère te le rendre  Quand heureuse dans tes bras  Je me donne je me donne  Toute à toi!  Je me donne je me donne  Toute à toi!
78,Les Gitans,3:48,"D'où viens-tu, gitan ? Je viens de Bohème. D'où viens-tu, gitan ? Je viens d'Italie, Et toi, beau gitan ? De l'Andalousie, Et toi, vieux gitan, d'où viens-tu ? Je viens d'un pays qui n'existe plus...  REFRAIN Les chevaux rassemblés le long de la barrière Le flanc gris de poussière Le naseau écumant, Les gitans sont assis près de la flamme claire. Qui jette à la clairière Leurs ombres de géants, Et dans la nuit Monte un refrain bizarre, Et dans la nuit Bat le coeur des guitares. C'est le chant des errants qui n'ont pas de frontière, C'est l'ardente prière De la nuit des gitans.  Où vas-tu gitan ? Je vais en Bohème. Où vas-tu, gitan ? Revoir l'Italie, Et toi, beau gitan ? En Andalousie. Et toi, vieux gitan, mon ami ? Je suis bien trop vieux, moi je reste ici...  REFRAIN Avant de repartir pour un nouveau voyage Vers d'autres paysages Sur des chemins mouvants, Laisse encore un instant vagabonder ton rêve Avant que la nuit brève Le réduise à néant. Chante, gitan, Ton pays de Cocagne ; Chante gitan, Ton château en Espagne. C'est le chant des errants qui n'ont pas de frontière, C'est l'ardente prière De la nuit des gitans.  CODA De la nuit des gitans."
79,Guitare et Tambourin,2:20,"Il a suffit qu'un beau matin Un tambourin suive le refrain d'une guitare Pour que partout de Tahiti à la Volga Aussitôt ce soit la même histoire  Et vole les jolies demoiselles Comme des tourterelles pour s'en aller danser En ribambelle comme des hirondelles S'en vont à tire d'ailes au soleil de l'été  Il a suffit qu'un beau matin Un tambourin suive le refrain des Balalaï-aïka Pour qu'aussitôt la fille en pleurs Oublie son cœur dans les coquelicots Le long de la Volga  Et danse, danse sous les tonnelles La pauvre demoiselle qui avait tant pleuré Et recommence avant les fiançailles Les baisers dans la paille derrière les moulins  Il a suffit qu'un beau matin Un tambourin suive le refrain d'une guitare Pour qu'aussitôt à Tahiti, la Vahiné Parte dans les flots larguer l'amarre  Et vole la jolie demoiselle Comme une tourterelle pour s'en aller danser Vogue la belle, vogue sur la lagune Les vagues sous la lune ont le goût des baisers  À Tahiti ou à Capri Comme là-bas sur la Volga  "
80,Histoire d'Un Amour,2:54,"Mon histoire  C'est l'histoire d'un amour  Ma complainte  C'est la plainte de deux coeurs  Un roman comme tant d'autres  Qui pourrait être le vôtre  Gens d'ici ou bien d'ailleurs    C'est la flamme  Qui enflamme sans brûler  C'est le rêve  Que l'on rêve sans dormir  Un grand arbre qui se dresse  Plein de forces et de tendresse  Vers le jour qui va venir    C'est l'histoire d'un amour éternel et banal  Qui apporte chaque jour tout le bien tout le mal  Avec la roue l'on s'enlace  Celle où l'on se dit adieu  Avec les soirées d'angoisse  Et les matins merveilleux    Mon histoire  C'est l'histoire qu'on connaît  Ceux qui s'aiment  Jouent la même, je le sais  Mais naive ou bien profonde  C'est la seule chanson du monde  Qui ne finira jamais  C'est l'histoire d'un amour  Qui apporte chaque jour tout le bien tout le mal  Avec la roue l'on s'enlace  Celle où l'on se dit adieu  Avec les soirées d'angoisse  Et les matins merveilleux  Mon histoire  C'est l'histoire qu'on connaît  Ceux qui s'aiment  Jouent la même, je le sais  Mais naive ou bien profonde  C'est la seule chanson du monde  Qui ne finira jamais    C'est l'histoire d'un amour"
