,song,time,lyrics
50,Marie-Jeanne,4:09,"C´était le quatre juin, le soleil tapait depuis le matin  Je m´occupais de la vigne et mon frère chargeait le foin  Et l´heure du déjeuner venue, on est retourné à la maison  Et notre mère a crié de la cuisine ""Essuyez vos pieds sur l´ paillasson""  Puis elle nous dit qu´elle avait des nouvelles de Bourg-les-Essonnes  Ce matin, Marie-Jeanne Guillaume s´est jetée du pont de la Garonne    Et mon père dit à ma mère en nous passant le plat de gratin  ""La Marie-Jeanne, elle n´était pas très maligne, passe-moi donc le pain.  Y a bien encore deux hectares à labourer dans le champ de la canne""  Et maman dit ""Tu vois, quand j´y pense, c´est quand même bête pour cette pauvre Marie-Jeanne  On dirait qu´il n´arrive jamais rien de bon à Bourg-les-Essonnes  Et voilà qu´ Marie-Jeanne Guillaume va s´ jeter du pont de la Garonne""    Et mon frère dit qu´il se souvenait quand lui et moi et le grand Nicolas  On avait mis une grenouille dans le dos de Marie-Jeanne, un soir au cinéma  Et il me dit ""Tu te rappelles, tu lui parlais ce dimanche près de l´église  Donne-moi encore un peu de vin, c´est bien injuste la vie  Dire que j´ l´ai vue à la scierie hier à Bourg-les-Essonnes  Et qu´aujourd´hui Marie-Jeanne s´est jetée du pont de la Garonne""    Maman m´a dit enfin ""Mon grand, tu n´as pas beaucoup d´appétit  J´ai cuisiné tout ce matin et tu n´as rien touché, tu n´as rien pris  Dis-moi, la sœur de ce jeune curé est passée en auto  Elle m´a dit qu´elle viendrait dimanche à dîner  Oh, et à propos  Elle dit qu´elle a vu un garçon qui t´ ressemblait à Bourg-les-Essonnes  Et lui et Marie-Jeanne jetaient quelque chose du pont de la Garonne""    Toute une année est passée, on ne parle plus du tout de Marie-Jeanne  Mon frère qui s´est marié a pris un magasin avec sa femme  La grippe est venue par chez nous et mon père en est mort en janvier  Depuis, maman n´a plus envie de faire grand-chose, elle est toujours fatiguée  Et moi, de temps en temps j´ vais ramasser quelques fleurs du côté des Essonnes  Et je les jette dans les eaux boueuses du haut du pont de la Garonne"
51,Le Moustique,2:17,"No me moleste mosquito  No me moleste mosquito  No me moleste mosquito  Retourne chez toi    Je fais la sieste, moustique  Arrête un peu ta musique  Ne sois pas antipathique  Ne me pique pas    Moustique, mon vieux, tu vois trop petit  Tu as des ailes, va voir du pays  J´ai un patron plus large que moi  Vas-y de confiance, c´est moi qui t´envoie    No me moleste mosquito  No me moleste mosquito  No me moleste mosquito  Retourne chez toi    Tu me vois melancolique  De te troubler ton pique-nique  Si tu me goûtes moustique  Tu n´aimeras pas    Y a des pays pleins de voluptés  Pour un moustique de qualité  A St-Tropez, à Honolulu  Tout l´monde, il est gros, tout l´monde, il est nu    No me moleste mosquito  No me moleste mosquito  No me moleste mosquito  Retourne chez toi    Je fais la sieste moustique  Arrête un peu ta musique  Ne sois pas antipathique  Ne me pique pas"
52,Salut Les Amoureux,4:00,"Les matins se suivent et se ressemblent  Quand l'amour fait place au quotidien  On n'était pas faits pour vivre ensemble  Ça n'suffit pas toujours de s'aimer bien  C'est drôle, hier on s'ennuyait  Et c'est à peine si l'on trouvait  Des mots pour se parler du mauvais temps  Et maintenant qu'il faut partir  On a cent mille choses à dire  Qui tiennent trop à coeur pour si peu de temps    On s'est aimés comme on se quitte  Tout simplement sans penser à demain  À demain qui vient toujours un peu trop vite  Aux adieux qui quelque fois se passent un peu trop bien    On fait c'qu'il faut, on tient nos rôles  On se regarde, on rit, on crâne un peu  On a toujours oublié quelque chose  C'est pas facile de se dire adieu  Et l'on sait trop bien que tôt ou tard  Demain peut-être ou même ce soir  On va se dire que tout n'est pas perdu  De ce roman inachevé on va se faire un conte de fées  Mais on a passé l'âge, on n'y croirait plus    On s'est aimés comme on se quitte  Tout simplement sans penser à demain  À demain qui vient toujours un peu trop vite  Aux adieux qui quelque fois se passent un peu trop bien    Roméo, Juliette et tous les autres  Au fond de vos bouquins dormez en paix  Une simple histoire comme la nôtre  Est de celles qu'on n'écrira jamais  Allons petite il faut partir  Laisser ici nos souvenirs  On va descendre ensemble si tu veux  Et quand elle va nous voir passer  La patronne du café  Va encore nous dire ""Salut les amoureux!""    On s'est aimés comme on se quitte  Tout simplement sans penser à demain  À demain qui vient toujours un peu trop vite  Aux adieux qui quelque fois se passent un peu trop bien"
53,La Derniere Page, ,"Quand un ange passe, on ouvre la télé Pour sauver la face, on fait des mots croisés Et si par habitude tu vas ou je vais L’amour ne se conjugue plus qu’à l’imparfait  Quand on se dit je t’aime par amitié C’est presque la dernière page Quand on se dit je t’aime un peu par pitié C’est comme la fin d’un long voyage  Au début d’un rêve, on ne croit pas rêver Quand le jour se lève, un rien nous fait chanter Mais que la nuit revienne, sur nos illusions Les mots sont bien les mêmes, mais plus la chanson  Quand on se dit je t’aime par amitié C’est presque la dernière page Quand on se dit je t’aime un peu par pitié C’est comme la fin d’un beau voyage  La la la la la la la la la la la la …."
54,Les Dalton,2:40,"Ecoutez, bonnes gens, la cruelle  Et douloureuse histoire des frères Dalton  Qui furent l´incarnation du mal  Et que ceci serve d´exemple  A tous ceux que le diable écarte du droit chemin.    Tout petits à l´école  A la place de crayons ils avaient des limes,  En guise de cravates des cordes de lin.  Ne vous étonnez pas, si leur tout premier crime  Fut d´avoir fait mourir leur maman de chagrin.    Tagada, tagada, voilà les Dalton  Tagada, tagada, voilà les Dalton  C´étaient les Dalton  Tagada, tagada, y a plus personne    Les années passèrent  Ils s´étaient débrouillés pour attraper la rage  Et ficeler le docteur qui faisait les vaccins  Et puis contaminèrent les gens du voisinage  S´amusant à les mordre, puis accusaient les chiens.    Tagada, tagada, voilà les Dalton  Tagada, tagada, voilà les Dalton  C´étaient les Dalton  Tagada, tagada, y a plus personne    Ils devinrent des hommes  Un conseil, mon ami, avant de les croiser  Embrasse ta femme, serre-moi la main  Vite sur la vie va te faire assurer  Tranche-toi la gorge et jette-toi sous l´train    Tagada, tagada, voilà les Dalton  Tagada, tagada, voilà les Dalton  C´étaient les Dalton  Tagada, tagada, y a plus personne    Mais la Justice veillait  Comme tous les jours leurs têtes augmentaient d´vingt centimes  des centimes américains  Qu´ils étaient vaniteux et avides d´argent  Ils se livrèrent eux-mêmes pour toucher la prime  Car ils étaient encore plus bêtes que méchants    Tagada, tagada, voilà les Dalton  Tagada, tagada, voilà les Dalton  C´étaient les Dalton  Tagada, tagada, y a plus personne"
55,Il  Faut Naître À Monaco,1:53,"Pour avoir la foi, il faut être charbonnier  Pour être mal chaussé, il faut être cordonnier  Pour séduire la foule, faut chanter la pêche aux moules  Et pour pas payer d´impôts, il faut naître à Monaco!    Et c´est comme ça, honni soit qui mal y pense  Faut souffrir en silence  Ça sert à quoi de vouloir quitter la France  Quand on est auvergnat?    On peut pas tout à la fois  Siffler l´apéro et l´opéra  On peut pas, c´est évident  Payer comptant quand on n´est pas content!  Et réciproquement.    Pour être légionnaire, faut sentir le sable chaud  Pour bien dire les vers, il faut être Moulineaux  Pour faire des affaires, faut savoir payer un pot  Et pour pas payer d´impôts, il faut naître à Monaco!    Et c´est comme ça, les Anglais sont Britanniques  Les jardins botaniques  Ça sert à quoi de vouloir quitter l´Afrique  Quand on est du Ghana?    On peut pas tout à la fois  Siffler l´apéro et l´opéra  On peut pas, c´est évident  Payer comptant quand on n´est pas content!  Et réciproquement.    Pour être costaud, faut manger des épinards  Pour se lever tôt, y faut pas se coucher tard  Quand on est Cousteau, faut se mettre un beau costard  Et pour pas payer d´impôts, il faut naître à Monaco!    Et c´est comme ça, comme disait La Fontaine  Mironton, Mirontaine  Ça sert à quoi de vouloir quitter la scène  Quand on ne vous retient pas?    On peut pas tout à la fois  Siffler l´apéro et l´opéra  On peut pas, c´est évident  Payer comptant quand on n´est pas content!  Et réciproquement."
56,Polk Salad Annie,4:17,"If some of ya'll never been down south too much  I'm gonna tell you a little bit about this   So that you'll understand what I'm talkin' about  Down there we have a plant that grows out in the woods  And in the fields looks somethin' like a turnip green  And everybody calls it polk salad, polk salad  Used to know a girl lived down there   And she'd go out in the evenings and pick her a mess of it  Carry it home and cook it for supper  'Cause thats about all they had to eat, but they did all right    Down in Louisiana, where the alligators grow so mean  There lived a girl, that I swear to the world  Made the alligators look tame  Polk salad Annie, polk salad Annie  Everybody said it was a shame  Cause her momma was a workin' on the chain gang  (A mean vicious woman)    Everyday ?for supper time, she'd go down by the truck patch  And pick her a mess of polk salad, and carry it home in a tow sack  Polk salad Annie, the gators got your granny  Everybody says it was a shame  Cause her momma was a workin' on the chain gang  (A wretched, spiteful, straight-razor totin' woman  Lord have Mercy, pick a mess of it)    Her daddy was lazy and no count, claimed he had a bad back  All her brothers were fit for was stealin' watermelons   Out of my truck patch  Polk salad Annie, the gators got your granny  Everybody said it was a shame  Cause her momma was a workin' on the chain gang  (Sock a little polk salad to me, you know I need me a mess of it)"
57,Siffler Sur la Colline,2:39,"Ho ho ho ho ho ho ho ho   Je l'ai vu près d'un laurier  Elle gardait ses blanches brebis.  Quand j'ai demandé d'où venait sa peau fraîche elle m'a dit:  C'est d'rouler dans la rosée qui rend les bergères jolis.  Mais quand j'ai dit qu'avec elle je voudrait s'y roulait aussi.  Elle m'a dit:    Elle m'a dit d'aller siffler là-haut sur la colinne,  De l'attendre avec un petit bouquet d'églantines.  J'ai cueuilli des fleurs et j'ai sifflé tant que j'ai pu, j'ai attendu attendu elle n'est jamais venu!  Zaî zaî zaî zaî! Zaî zaî zaî zaî! Zaî zaî zaî! Zaî zaî zaî zaî!    A la foire du village, un jour je lui ai soupiré que je voudrais être un pomme suspendu à un pommier.  Et qu'à chaque fois qu'elle passe elle vienne me mordre dedans.  Mais elle est passée tout en me montrant ses jolies dents.    Elle m'a dit:  Elle m'a dit d'aller siffler là-haut sur la colinne,  De l'attendre avec un petit bouquet d'églantines.  J'ai cueuilli des fleurs et j'ai sifflé tant que j'ai pu, j'ai attendu attendu elle n'est jamais venu!  Zaî zaî zaî zaî! Zaî zaî zaî zaî! Zaî zaî zaî! Zaî zaî zaî zaî!    Ho ho ho ho ho ho ho ho ho    Elle m'a dit d'aller siffler là-haut sur la colline.  De l'attendre avec un petit bouquet d'églantine.  J'ai cueuilli des fleurs et j'ai sifflé tant que j'ai pu.  J'ai attendu attendu elle n'est jamais venu.  Zaî zaî zaî zaî! Zaî zaî zaî zaî! Zaî zaî zaî zaî! Zaî zaî zaî zaî!    Ho ho ho ho ho ho ho ho ho"
58,À Toi,2:50,"À toi  À la façon que tu as d´être belle  À la façon que tu as d´être à moi  À tes mots tendres un peu artificiels, quelquefois  À toi  À la petite fille que tu étais  À celle que tu es encore souvent  À ton passé, à tes secrets  À tes anciens princes charmants    À la vie, à l´amour  À nos nuits, à nos jours  À l´éternel retour de la chance  À l´enfant qui viendra  Qui nous ressemblera  Qui sera à la fois toi et moi    À moi  À la folie dont tu es la raison  À mes colères sans savoir pourquoi  À mes silences et à mes trahisons, quelquefois  À moi  Au temps que j´ai passé à te chercher  Aux qualités dont tu te moques bien  Aux défauts que je t´ai cachés  À mes idées de baladin    À la vie, à l´amour  À nos nuits, à nos jours  À l´éternel retour de la chance  À l´enfant qui viendra  Qui nous ressemblera  Qui sera à la fois toi et moi    À nous  Aux souvenirs que nous allons nous faire  À l´avenir et au présent surtout  À la santé de cette vieille Terre  Qui s'en fout  À nous  À nos espoirs et à nos illusions  À notre prochain premier rendez-vous  À la santé de ces millions d´amoureux qui sont comme nous    À toi  À la façon que tu as d´être belle  À la façon que tu as d´être à moi  À tes mots tendres un peu artificiels, quelquefois  À toi  À la petite fille que tu étais  À celle que tu es encore souvent  À ton passé, à tes secrets  À tes anciens princes charmants  À toi"
59,Dédé le Kid,2:34,"Il est sorti des Baumettes  Est allé voir Papa Ca y est, je suis honnête J’ai raccroché la beretta Un petit boulot bien pépère C’est ça la vérité Je suis quadragénaire,  Je vais me recycler  Dédé le kid Garçon boucher Va déposer sa paye Au guichet de la B N P Mais le caissier mains en l’air Lui dit « Pitié, prenez tout » Et voilà Dédé qui recasse des cailloux  Il est sorti des Baumettes  Est allé voir Papa Ca y est, je suis vedette Le show-business n’attend que moi A la chorale de la taule Quelqu’un m’a remarqué Tu vois, la vie est drôle On va me faire chanter  Dédé le kid A l’Alcazar Voit surgir dans sa loge Un polyvalent furibard Vous n’avez rien déclaré Mais on connaît la chanson Et Dédé le kid se retrouve au violon  Il est sorti des Baumettes Est allé voir Papa Tu vas crier peut-être	 Mais surtout, ne tire pas J’ai acheté la pèlerine Et le petit sifflet J’ai trouvé la combine Je vais me faire poulet  Dédé le kid Poulet modèle Sur une vieille affaire Mène son enquête personnelle Mais il découvre, affligé Que le coupable c’était lui Et Dédé fair-play se remet à l’abri  Il ne sort plus des Baumettes Il est beaucoup trop vieux En fauteuil à roulettes Il coule enfin des jours heureux Moralité, si vous êtes Truand à recycler Ayez toujours en tête L’histoire du brave Dédé  Qui est sorti des Baumettes Est allé voir Papa Ca y est je suis honnête …"
60,Fais-Moi de l'Électricité,2:26,"Toi tu me fais de l'électricité  Tu fais monter ma tension  Pour pas tomber dans la lubricité  Faudra que je fasse attention  Tous les soirs tu m'allumes  Le matin tu m'éteins  Mais même si tu dois tout faire sauter  Fais-moi de l'électricité    Hier encore j'étais comme vous et moi  Un citoyen parfaitement normal  Et puis voilà qu'un soir, j'entends des voix  C'est toujours comme ça qu'on tourne mal  Tu disais, ""Allô chéri""  Allons n'insistez pas!  ""Allô chéri"", mais faut pas m'le dire deux fois  Car voilà    Toi tu me fais de l'électricité  Tu fais monter ma tension  Pour pas tomber dans la lubricité  Faudra que je fasse attention  Tous les soirs tu m'allumes  Le matin tu m'éteins  Mais même si tu dois tout faire sauter  Fais-moi de l'électricité    Y a évidemment des tas d'inconvénients  Rapports à la consommation  Et comme tu marches sur tous les courants  Des fois tu fais sauter mes plombs  Mais tu dis, ""Allô chéri""  Allons n'insiste pas  ""Allô chéri"", mes batteries sont à plat  Mais voilà.    Toi tu me fais de l'électricité  Tu fais monter ma tension  Pour pas tomber dans la lubricité  Faudra que je fasse attention  Tous les soirs tu m'allumes  Le matin tu m'éteins  Mais même si tu dois tout faire sauter  Fais-moi de l'électricité"
61,On S'En Va,2:49,"On est à peine un gosse Qu’il faut déjà grandir un peu On est à peine un homme Que l’on se sent devenir vieux  On veut forcer la chance On veut changer la vie Et on s’en va, et puis on s’en va Et puis la vie nous change On n’en a plus envie Et on s’en va, on s’en va  La terre promise, on ne la voit que de loin La terre promise, c’est toujours pour demain Quand on s’arrête sur le bord du chemin Voilà qu’on nous réveille de nos rêves Avant la fin  Le jour où l’amour passe On croit que l’on s’envole Et on s’en va, et puis on s’en va Mais les amours se cassent Le rêve dégringole Et on s’en va, on s’en va  La terre promise, on ne la voit que de loin La terre promise, c’est toujours pour demain Quand on s’arrête sur le bord du chemin Voilà qu’on nous réveille de nos rêves Avant la fin  Nos amitiés finissent Souvent au bout de la saison Et toi mon vieux complice Quels vents d’hiver t’emporteront  On entre dans la ronde On y fait quelques pas Et on s’en va, et puis on s’en va Le temps d’une seconde Et c’est la fin du monde Et on s’en va, on s’en va"
62,Quand on a Seize Ans,2:29,"Qu’est-ce qu’elle s’ennuie en philo Et qu’est-ce qu’elle fait sur ce banc Clouée là comme une enfant Un peu plus loin, les copines Se racontent leurs copains Des aventures de gamin  A la maison, ses parents Sont comme avant, bien gentils Ignorant tout de sa vie Elle voudrait bien leur crier Regardez-moi, tout a changé Pendant le temps d’un été  Quand c’est la première fois C’est plus grave qu’on ne croit Quand on a seize ans Que les gens tout autour de vous pensent Ce n’est qu’une enfant  Quand on a seize ans Qu’on a eu ses plus belles vacances Et son premier amant C’est important  Lui, c’est si loin ce matin On parle encore d’examens On en parlera demain Et cette nuit de juillet Où son enfance a basculé Est-ce qu’elle ne l’a pas rêvée ?  Quand c’est la première fois C’est plus grave qu’on ne croit Quand on a seize ans Que les gens tout autour de vous pensent Ce n’est qu’une enfant  Quand on a seize ans Qu’il faut bien oublier les vacances Et son premier amant On met longtemps"
63,Que Sont Devenues Mes Amours?,3:39,"C'est comme un appel qui vient du large  Et me ramène une bouffée de souvenirs  C'est comme un grand livre plein d'images  Que jamais je ne m'arrêterai de lire    Se souviennent-ils de mon passage  Les amis de mes tout premiers jours?  Où sont-ils les enfants de mon âge?  Est-ce qu'ils ont fait un bon voyage?  Que sont devenues mes amours?    Celles qui m'ont fait attendre  Celles qui n'ont pas connu ma chambre  Celles que j'ai fait souffrir  Celles pour qui j'ai cru mourir  Juste avant de réssusciter  Sur un banc d'université    Elle était jolie la Marilyn de mon lycée  Je l'emmenais sur mon scooter  Pour voir James Dean et puis danser  Elle était moins belle la fille du bar  Mais pas besoin d'être une star  Pour vous apprendre à embrasser    Se souviennent-ils de mon passage  Les amis de mes tout premiers jours?  Où sont-ils ces enfants de mon âge?  Est-ce qu'ils ont fait un bon voyage?  Que sont devenues mes amours?    Je n'arrive pas à croire  Qu'elles soient sorties de ma mémoire  Celles à qui j'avais promis  Jusqu'à mon nom, jusqu'à ma vie  Et qui un jour a disparu dans l'inconnu    Se souviennent-ils de mon passage  Les amis de mes tout premiers jours?  Où sont-ils ces enfants de mon âge?  Est-ce qu'ils ont fait un bon voyage?  Que sont devenues mes amours?"
64,Taka Takata,2:34,"Taka Takata . . . J'entends mon cceur qui bat Taka Takata . . . Au rythme de ses pas. La sangria coulait A la feria de Tolede La fille qui dansait M'etait montee a la tete Quand un banderillo M'a dit: ""L'ami Reste calme Care au grand torero Si tu regardes sa femme!"" Mais ell' s'avance vers moi Et laiss' tomber sa rose Avec un billet qui propose Un rendez-vous a I'ascienda . . . On s'etait enlace Sous I'oranger mais la duena Don't see'etait le metier Criait vengeance aux arenes Le matador trompe Surgit de I'ombre et s'avance Moi Sur mon oranger J'essaie de faire I'orange. L'homme, tu va payer,Dit-il, voici I'estocade:Mes picadors sont pretsEt mon ceil noir te regarde! Et see'est depuis ce jour Qu'un torero me condamne A balayer sa cour Pour I'avoir faite a sa femme. "
65,Ton Côté du Lit,3:22,"De ces draps que je froisse au lieu de t’y trouver  Où je voudrais t’étreindre au lieu de t’y rêver  De ce café médiocre auquel tu n’applaudis  Plus jamais quand parfois je me le réussis  De mes grains de folie qui s’égrènent en vain  De l’eau que je ne mets plus jamais dans mon vin  De toutes ces Martiennes qui débarquent ici  Et qui osent dormir de ton coté du lit     De ton coté du lit, de ton coté du lit  De cet amour déjà fini, fini  Et qui pourtant n’en finit pas  Délivre moi     De toutes ces chansons stupides et inodores  Qui me feraient pleurer si je savais encore  De tous ces visages entr’aperçus dans le métro  Et qui m’ont fait courir cent fois comme un idiot  De ces lettres de toi que je ne relis plus  Mais que je sais par cœur, tant je les ai relues  De celle qui déjà est sûre que je t’oublie  Et qui ose dormir de ton coté du lit    De ton coté du lit, de ton coté du lit  De cet amour déjà fini, fini  Et qui pourtant n’en finit pas  Délivre moi     De rien, de tous ces mots qui me feraient rougir  Si la honte et l’amour étaient faits pour s’unir  De ces cris de bonheur que j’ai trop étouffé  De tous ces souvenirs que nous avons ratés  De ces insultes mêmes et toute cette boue   Dont je t’ai maquillée lorsque j’étais à bout  De ton ombre immobile et qui mange ma vie  Et qui ose dormir de ton coté du lit  De ton coté du lit, de ton coté du lit    De cet amour déjà fini, fini  Et qui pourtant n’en finit pas  Délivre moi délivre moi"
66,La Bande À Bonnot,2:50,"À la Société Générale  Une auto démarra et dans la terreur  La bande à Bonnot mit les voiles  Emportant la sacoche du garçon payeur  Dans la De Dion-Bouton qui cachait les voleurs  Octave comptait les gros billets et les valeurs  Avec Raymond-la-Science les bandits en auto  C´était la bande à Bonnot    Les banques criaient ""Misérables!""  Quand s´éloignait le bruit du puissant moteur  Comment rattraper les coupables  Qui fuyaient à toute allure à trente-cinq à l´heure  Sur les routes de France, hirondelles et gendarmes  Étaient à leurs trousses, étaient nuit et jour en alarme  En casquette à visière, les bandits en auto  C´était la bande à Bonnot    Mais Bonnot rêvait des palaces et du ciel d´azur de Monte-Carlo  En fait il voulait vite se ranger des voitures    Mais un beau matin la police  Encercla la maison de Jules Bonnot  À Choisy, avec ses complices  Qui prenaient dans sa chambre un peu de repos  Tout Paris arriva à pied, en tram et en train  Avec des fusils, des pistolets et des gourdins  Hurlant des balcons, les bandits en auto  C´était la bande à Bonnot    Et menottes aux mains  Tragique destin  Alors pour la dernière course  On mit dans le fourgon la bande à Bonnot"
67,Billy le Bordelais,4:04,"Après bien des années de travaux souterrains  Et désintéressés DELANOË et DASSIN  Ont trouvé par hasard une chanson en or  D’un poète inconnu, musique du folklore  Voici le document authentique et complet  Il est intitulé « BILLY LE BORDELAIS »    Dès sa naissance  C'est fou quand on y pense  Avec violence  Il repoussa le lait  Que sa nourrice  Une fille sans malice  Venue de Suisse  Gentiment lui donnait    Car le bon vin de Saint Emilion  Ça vous donne un cœur de lion  À condition d'en mettre dans les biberons  C'était un bébé ni beau, ni laid  Avec des petits mollets  Mais déjà le monde l'appelait  Billy le Bordelais (qui?)  Billy le Bordelais    L'enfant terrible  Avait l'horreur morbide  De ce liquide  Que l'on appelle de l'eau  La plus mauvaise  Etant la flotte anglaise  Billy à l'aise  Nous vengea de Waterloo    Car le bon vin de Saint Emilion  Ça vous donne un cœur de lion  Ah qu'il était content le Napoléon  Il dit à Billy ""Toi tu me plais  Pour tout ce que tu as fait  Moi je te donne la Bourgogne""  Billy le Bordelais (qui ça?)  Billy le Bordelais    De la Castille  À la mer des Antilles  Toutes les filles  De Billy raffolaient  Des Messalines  Des reines et des tsarines  Des Ursulines  Tout le monde y passait    Car le bon vin de Saint Emilion  Ça vous donne un cœur de lion  Pour trousser les jupons et les cotillons  Avec tous les enfants qu'il a fait  Je me demande si tu n'es  Ou si je ne suis pas bâtard de  Billy le Bordelais (qui?)  Billy le Bordelais    Messieurs, Mesdames  Voici la fin du drame  L'adieu aux armes  Laissez vos larmes couler  Billy l'unique  Billy le magnifique  C'est historique  Est mort assassiné    Car le bon vin de Saint Emilion  Ça vous donne un cœur de lion  Mais l'ennemi guettait le pauvre garçon  On lui a glissé dedans son verre  De l'eau à dose mortelle  Il est mort dans un dernier glou-glou    Billy le Bordelou (qui?)  Billy le Bordeli (non!)  Billy le Bordelon (c'est vrai?)  Billy le Bordelais    Prince, Duc ou Marquis  Ou Monsieur de Bordeaux  Ton sang est fait de vin  Bien plus qu'il ne l'est d'eau  Aussi, je te dédie cette histoire attachante  Espérant que demain, toi aussi tu la chantes"
68,Bip-Bip,2:17,"A cette heure-ci  C'est toujours la même chose  On n'avance plus  Les gens se bousculent  Tiens, encore un rendez-vous de raté  Enfin, c'est pas grave   Il fait beau  Et puis le principal  C'est de ne jamais s'énerver  Du calme, du calme    Il est sept heures et demie sur la place de la Concorde  Le chauffeur de taxi montre les dents pour se mordre  Le bras sur la portière je regarde les jets d'eau  Y a du soleil bip bip  Oh n'effrayez pas les p'tits oiseaux    J'ai rendez-vous ce soir avec la fille de mon patron  Elle fume le cigare, elle a des tout p'tits yeux tout ronds  Si je suis en retard c'est toujours ça de gagné  Y a du soleil bip bip  Oh vraiment je ne suis pas pressé    Mais la fille d'à côté en voiture décapotée  La mère exaspérée me fait signe d'avancer  Mais c'est déjà trop tard encore un feu vert de passé  Elle a des yeux bip bip  Oh elle est prête à me fusiller    Ça fait plus d'un quart d'heure que dans la circulation  Je voudrais bien lui faire un peu de conversation  Mais c'est la pluie d'orage qui vient tout arranger  Il pleut des seaux bip bip  Oh la pluie lui tombe sur le nez    Elle est désemparée qu'elle est belle sous la flotte  Je vais aller l'aider à remettre sa capote  Bientôt dans son abri la voilà qui me sourit  Je suis trempé bip bip  Oh j'ai l'air d'un bon gros chien mouillé    Et voilà le feu vert qui vient de se rallumer  Je passe la première et chacun de son côté  D'un signe de la main  Au revoir et à demain    Ouais, ouais, ça va  Il fera soleil bip bip    Bye bye  Bye   Ciao ciao bambino  Arrivederci    On reviendra hein?  Dis on s'reverra hein?  Quand ça?  Quand ça?"
69,C'est la Vie Lily,3:02,"C'est la vie, Lily  Quand tu vas dans les rues de la ville  Tout le monde t'admire et tes sourires  Et ta jeunesse font rêver les soldats    C'est la vie, Lily  Quand tu vas dans les rues de la ville  Que tu es belle, pas très fidèle  Trop souvent tu flirtes avec les soldats    Tourne, tourne, le temps passe  Dans tes yeux devant ta glace  Mais toi, tu ne le vois pas passer    C'est la vie, ma Lily  Quand tu vas dans les rues de la ville  Vendre des roses ou autre chose  Mais tu donnes tant de nuits aux soldats    Tourne, tourne, le temps passe  Dans tes yeux devant ta glace  Mais toi, tu ne le vois pas passer    C'est la vie, ma Lily  Quand tu dors dans les rues de la ville  Tu es bien vieille, tu te rappelles  Qu'autrefois tu faisais rêver les soldats    Tourne, tourne, le temps passe  Dans tes yeux devant ta glace  Mais toi, tu ne le vois pas passer"
70,Cécilia,3:59,"Cécilia, ton lit est trop dur  Pourtant on y fait de beaux rêves  O Cécilia, ton vin est trop doux  Mais j´aime son goût sur tes lèvres    Cécilia, quand on a vingt ans  On a tout le temps d´être fidèle  O Cécilia, si tu ne l´es pas  Je ne t´en veux pas pour autant    Tu es belle et dans ton sixième  Quand on s´aime c´est le septième ciel  Et tant pis si quelques fois  Les fleurs que tu reçois sont d´un autre que moi    Cécilia, ton lit est trop dur  Pourtant on y fait de beaux rêves  O Cécilia, ton vin est trop doux  Mais j´aime son goût sur tes lèvres    Tu es belle, tu as vingt ans  Et tu m´aimes pour passer le temps  Et le temps passe et la saison  Viendra où j´aurai seul la clé de ta maison    Cécilia, ton lit est trop dur  Pourtant on y fait de beaux rêves  O Cécilia, ton vin est trop doux  Mais j´aime son goût sur tes lèvres"
71,La Demoiselle de Déshonneur,2:47,"Elle faisait le trottoir le long de l'église  Y'a bien des curés qui prient dans la rue  Elle avait vingt ans de loyaux services  Vingt ans de grande vie et de p'tites vertus    Moi en ce temps-là j'allais à confesse  Tous les mercredi à sept heures et quart  J'étais le dernier à parler de fesses  Et si j'y pensais c'était par hasard    Ma demoiselle de déshonneur  Mon premier amour d'un quart d'heure    Ce mercredi-là j'étais en avance  J'avais déserté le cours de français  Et j'allais me refaire une bonne conscience  Quand j'ai entendu ""Tu viens mon biquet""    Un coup d'œil devant, un coup d'œil derrière  J'étais l'seul biquet à cent lieues autour  Alors j'ai suivi en faisant ma prière  J'voulais faire l'apôtre et j'ai fais l'amour    Ma demoiselle de déshonneur  Mon premier amour d'un quart d'heure    Ma demoiselle de déshonneur  Mon premier amour d'un quart d'heure    Et c'est là bêtement dans cette chambre obscure  Dans cette chambre sans joie, sans fleurs aux rideaux  C'est là que j'ai reçu la première blessure  Laissé mon enfance au porte-manteau    On peut rêver mieux pour sa grande première  De couchers de soleil ou de champs de muguets  Moi je n'ai récolté que trois Notre-Père  Deux minutes de remords, un zéro en français    Ma demoiselle de déshonneur  Mon premier amour d'un quart d'heure"
